time,stapm_value,ppt_limit_fast,ppt_value_fast,ppt_limit_slow,ppt_value_slow,ppt_value_apu
22/02/2025 16:27:06,"14,984",20,"17,197",20,"14,707","14,707"
22/02/2025 16:27:07,"14,985",20,"14,62",20,"14,767","14,767"
22/02/2025 16:27:08,"14,983",20,"16,628",20,"14,732","14,732"
22/02/2025 16:27:09,"14,983",20,"16,829",20,"14,74","14,74"
22/02/2025 16:27:10,"14,983",20,"19,958",20,"14,81","14,81"
22/02/2025 16:27:11,"14,984",20,"16,958",20,"14,9","14,9"
22/02/2025 16:27:12,"14,986",20,"13,602",20,"14,996","14,996"
22/02/2025 16:27:13,"14,987",20,"20,002",20,"15,043","15,043"
22/02/2025 16:27:14,"14,988",20,"15,851",20,"15,056","15,056"
22/02/2025 16:27:15,"14,992",20,"16,477",20,"15,223","15,223"
22/02/2025 16:27:16,"14,993",20,"11,293",20,"15,218","15,218"
22/02/2025 16:27:17,"14,993",20,"17,327",20,"15,169","15,169"
22/02/2025 16:27:18,"14,993",20,"16,957",20,"15,165","15,165"
22/02/2025 16:27:19,"14,993",20,"20,625",20,"15,117","15,117"
22/02/2025 16:27:20,"14,99",20,"16,517",20,"14,896","14,896"
22/02/2025 16:27:21,"14,99",20,"14,389",20,"14,932","14,932"
22/02/2025 16:27:22,"16,489",20,"20,199",20,"16,443","16,443"
22/02/2025 16:27:23,"14,991",20,"16,356",20,"14,995","14,995"
22/02/2025 16:27:24,"14,992",20,"17,143",20,"15,02","15,02"
22/02/2025 16:27:25,"14,992",20,"11,957",20,"15,022","15,022"
22/02/2025 16:27:27,"14,995",20,"9,497",20,"15,12","15,12"
22/02/2025 16:27:28,"14,995",20,"18,001",20,"15,118","15,118"
22/02/2025 16:27:29,"14,994",20,"15,091",20,"15,037","15,037"
22/02/2025 16:27:30,"14,992",20,"12,582",20,"14,92","14,92"
22/02/2025 16:27:31,"14,99",20,"12,404",20,"14,82","14,82"
22/02/2025 16:27:32,"14,991",20,"15,66",20,"14,881","14,881"
22/02/2025 16:27:33,"14,991",20,"14,096",20,"14,922","14,922"
22/02/2025 16:27:34,"14,992",20,"15,137",20,"14,957","14,957"
22/02/2025 16:27:35,"14,993",20,"9,081",20,"14,981","14,981"
22/02/2025 16:27:36,"14,993",20,"8,613",20,"15,018","15,018"
22/02/2025 16:27:37,"14,994",20,"18,544",20,"15,049","15,049"
22/02/2025 16:27:38,"14,996",20,"10,158",20,"15,094","15,094"
22/02/2025 16:27:39,"14,996",20,"21,344",20,"15,082","15,082"
22/02/2025 16:27:40,"14,996",20,"21,386",20,"15,072","15,072"
22/02/2025 16:27:41,"14,995",20,"20,209",20,"15,01","15,01"
22/02/2025 16:27:42,"16,496",20,"16,528",20,"16,553","16,553"
22/02/2025 16:27:43,"14,996",20,"14,629",20,"15,007","15,007"
22/02/2025 16:27:44,"14,996",20,"11,46",20,"15,017","15,017"
22/02/2025 16:27:45,"14,996",20,"16,345",20,"15,012","15,012"
22/02/2025 16:27:46,"14,996",20,"11,162",20,"15,007","15,007"
22/02/2025 16:27:47,"14,997",20,"17,148",20,"15,023","15,023"
22/02/2025 16:27:48,"14,997",20,"14,944",20,"14,999","14,999"
22/02/2025 16:27:49,"14,998",20,"17,569",20,"15,028","15,028"
22/02/2025 16:27:50,"14,997",20,"9,494",20,"15,012","15,012"
22/02/2025 16:27:51,"14,997",20,"15,467",20,"15,002","15,002"
22/02/2025 16:27:52,"14,998",20,"16,364",20,"15,023","15,023"
22/02/2025 16:27:54,"14,998",20,"18,93",20,"15,031","15,031"
22/02/2025 16:27:55,"14,997",20,"21,165",20,"14,949","14,949"
22/02/2025 16:27:56,"14,997",20,"17,22",20,"14,952","14,952"
22/02/2025 16:27:57,"14,998",20,"15,042",20,"14,978","14,978"
22/02/2025 16:27:58,"14,997",20,"15,441",20,"14,964","14,964"
22/02/2025 16:27:59,"14,998",20,"16,296",20,"14,979","14,979"
22/02/2025 16:28:00,"14,999",20,"11,779",20,"15,017","15,017"
22/02/2025 16:28:01,"14,998",20,"18,446",20,"14,982","14,982"
22/02/2025 16:28:02,"14,998",20,"18,101",20,"14,988","14,988"
22/02/2025 16:28:03,"16,498",20,"21,004",20,"16,503","16,503"
22/02/2025 16:28:04,"14,998",20,"15,803",20,"14,961","14,961"
22/02/2025 16:28:05,"14,998",20,"15,024",20,"14,967","14,967"
22/02/2025 16:28:06,"14,998",20,"17,104",20,"14,974","14,974"
22/02/2025 16:28:07,"14,998",20,"15,87",20,"14,969","14,969"
22/02/2025 16:28:08,"14,999",20,"16,47",20,"14,983","14,983"
22/02/2025 16:28:09,"14,999",20,"14,298",20,"14,97","14,97"
22/02/2025 16:28:10,"14,999",20,"15,047",20,"14,967","14,967"
22/02/2025 16:28:11,"14,999",20,"20,102",20,"14,988","14,988"
22/02/2025 16:28:12,"14,999",20,"16,884",20,"14,973","14,973"
22/02/2025 16:28:13,"14,999",20,"14,001",20,"14,968","14,968"
22/02/2025 16:28:14,"14,999",20,"15,365",20,"14,983","14,983"
22/02/2025 16:28:15,"14,999",20,"15,62",20,"14,971","14,971"
22/02/2025 16:28:16,"14,999",20,"15,36",20,"14,963","14,963"
22/02/2025 16:28:17,15,20,"20,7",20,"14,993","14,993"
22/02/2025 16:28:18,"14,999",20,"14,522",20,"14,966","14,966"
22/02/2025 16:28:19,15,20,"17,107",20,"14,981","14,981"
22/02/2025 16:28:20,"14,999",20,"20,569",20,"14,969","14,969"
22/02/2025 16:28:22,"14,999",20,"17,68",20,"14,962","14,962"
22/02/2025 16:28:23,15,20,"19,544",20,"14,995","14,995"
22/02/2025 16:28:24,"15,001",20,"18,913",20,"15,026","15,026"
22/02/2025 16:28:25,15,20,"15,901",20,"14,999","14,999"
22/02/2025 16:28:26,15,20,"17,967",20,"14,986","14,986"
22/02/2025 16:28:27,15,20,"20,567",20,"14,951","14,951"
22/02/2025 16:28:28,15,20,"16,148",20,"14,974","14,974"
22/02/2025 16:28:29,15,20,"18,696",20,"14,963","14,963"
22/02/2025 16:28:30,"14,999",20,"13,768",20,"14,913","14,913"
22/02/2025 16:28:31,"14,999",20,"17,833",20,"14,938","14,938"
22/02/2025 16:28:32,15,20,"12,217",20,"14,979","14,979"
22/02/2025 16:28:33,"14,999",20,"19,098",20,"14,923","14,923"
22/02/2025 16:28:34,"14,999",20,"9,826",20,"14,933","14,933"
22/02/2025 16:28:35,"14,999",20,"9,794",20,"14,941","14,941"
22/02/2025 16:28:36,"14,999",20,"15,862",20,"14,915","14,915"
22/02/2025 16:28:37,"14,998",20,"17,111",20,"14,911","14,911"
22/02/2025 16:28:38,15,20,"10,301",20,"14,979","14,979"
22/02/2025 16:28:39,"14,999",20,"10,118",20,"14,97","14,97"
22/02/2025 16:28:40,"14,999",20,"13,284",20,"14,924","14,924"
22/02/2025 16:28:41,"14,999",20,"17,482",20,"14,954","14,954"
22/02/2025 16:28:42,"14,999",20,"14,324",20,"14,939","14,939"
22/02/2025 16:28:43,15,20,"12,56",20,"14,999","14,999"
22/02/2025 16:28:44,"15,001",20,"18,524",20,"15,032","15,032"
22/02/2025 16:28:45,15,20,"17,624",20,"14,973","14,973"
22/02/2025 16:28:46,"15,001",20,"14,066",20,"15,022","15,022"
22/02/2025 16:28:47,"15,001",20,"19,438",20,"14,991","14,991"
22/02/2025 16:28:49,"15,001",20,"15,984",20,"14,985","14,985"
22/02/2025 16:28:50,15,20,"14,427",20,"14,944","14,944"
22/02/2025 16:28:51,"14,997",20,"10,683",20,"14,799","14,799"
22/02/2025 16:28:52,"14,998",20,"14,393",20,"14,864","14,864"
22/02/2025 16:28:53,15,20,"19,817",20,"14,971","14,971"
22/02/2025 16:28:54,15,20,"18,439",20,"14,978","14,978"
22/02/2025 16:28:55,"15,001",20,"8,969",20,"15,04","15,04"
22/02/2025 16:28:56,"15,003",20,"18,207",20,"15,088","15,088"
22/02/2025 16:28:57,"15,002",20,"19,025",20,"15,024","15,024"
22/02/2025 16:28:58,"15,002",20,"14,074",20,"15,016","15,016"
22/02/2025 16:28:59,"15,002",20,"20,456",20,"15,036","15,036"
22/02/2025 16:29:00,15,20,"11,423",20,"14,904","14,904"
22/02/2025 16:29:01,"15,001",20,"18,784",20,"14,96","14,96"
22/02/2025 16:29:02,15,20,"17,835",20,"14,925","14,925"
22/02/2025 16:29:03,"16,501",20,"15,254",20,"16,477","16,477"
22/02/2025 16:29:04,"15,002",20,"15,64",20,"15,007","15,007"
22/02/2025 16:29:05,"15,001",20,"7,215",20,"14,945","14,945"
22/02/2025 16:29:06,"14,999",20,"6,117",20,"14,843","14,843"
22/02/2025 16:29:07,15,20,"20,32",20,"14,949","14,949"
22/02/2025 16:29:08,15,20,"17,865",20,"14,939","14,939"
22/02/2025 16:29:09,15,20,"18,401",20,"14,952","14,952"
22/02/2025 16:29:10,"14,998",20,"17,476",20,"14,835","14,835"
22/02/2025 16:29:11,"14,998",20,"16,879",20,"14,84","14,84"
22/02/2025 16:29:12,"14,998",20,"17,26",20,"14,898","14,898"
22/02/2025 16:29:13,"14,998",20,"4,99",20,"14,902","14,902"
22/02/2025 16:29:14,"14,998",20,"14,17",20,"14,9","14,9"
22/02/2025 16:29:16,"14,997",20,"18,456",20,"14,87","14,87"
22/02/2025 16:29:17,"14,998",20,"10,152",20,"14,931","14,931"
22/02/2025 16:29:18,"14,999",20,"7,357",20,"14,964","14,964"
22/02/2025 16:29:19,15,20,"21,022",20,"14,994","14,994"
22/02/2025 16:29:20,"14,998",20,"4,054",20,"14,901","14,901"
22/02/2025 16:29:21,"14,999",20,"18,618",20,"14,95","14,95"
22/02/2025 16:29:22,"14,999",20,"17,891",20,"14,99","14,99"
22/02/2025 16:29:23,"14,999",20,"12,225",20,"14,963","14,963"
22/02/2025 16:29:24,"16,5",20,"17,929",20,"16,484","16,484"
22/02/2025 16:29:25,"14,999",20,"20,302",20,"14,934","14,934"
22/02/2025 16:29:26,"14,999",20,"17,32",20,"14,95","14,95"
22/02/2025 16:29:27,15,20,"19,606",20,"15,008","15,008"
22/02/2025 16:29:28,15,20,"17,96",20,"15,015","15,015"
22/02/2025 16:29:29,15,20,"10,713",20,"14,985","14,985"
22/02/2025 16:29:30,15,20,"16,08",20,"14,956","14,956"
22/02/2025 16:29:31,"14,998",20,"6,16",20,"14,893","14,893"
22/02/2025 16:29:32,"14,999",20,"19,207",20,"14,91","14,91"
22/02/2025 16:29:33,"14,999",20,"12,116",20,"14,938","14,938"
22/02/2025 16:29:34,"14,999",20,"12,222",20,"14,952","14,952"
22/02/2025 16:29:35,"14,997",20,"13,691",20,"14,817","14,817"
22/02/2025 16:29:36,"14,996",20,"17,66",20,"14,845","14,845"
22/02/2025 16:29:37,"14,996",20,"16,231",20,"14,87","14,87"
22/02/2025 16:29:38,"14,998",20,"15,617",20,"14,98","14,98"
22/02/2025 16:29:39,"14,999",20,"5,418",20,"14,986","14,986"
22/02/2025 16:29:40,"14,995",20,"15,85",20,"14,793","14,793"
22/02/2025 16:29:42,"14,996",20,"13,211",20,"14,856","14,856"
22/02/2025 16:29:43,"14,996",20,"15,007",20,"14,886","14,886"
22/02/2025 16:29:44,"14,996",20,"14,933",20,"14,92","14,92"
22/02/2025 16:29:45,"14,996",20,"7,341",20,"14,927","14,927"
22/02/2025 16:29:46,"16,497",20,"15,914",20,"16,481","16,481"
22/02/2025 16:29:47,15,20,"19,793",20,"15,097","15,097"
22/02/2025 16:29:48,15,20,"18,798",20,"15,108","15,108"
22/02/2025 16:29:49,15,20,"17,523",20,"15,07","15,07"
22/02/2025 16:29:50,"14,997",20,"11,565",20,"14,857","14,857"
22/02/2025 16:29:51,"14,995",20,"13,783",20,"14,791","14,791"
22/02/2025 16:29:52,"14,995",20,"15,454",20,"14,838","14,838"
22/02/2025 16:29:53,"14,996",20,"6,948",20,"14,888","14,888"
22/02/2025 16:29:54,"14,996",20,"20,822",20,"14,927","14,927"
22/02/2025 16:29:55,"14,996",20,"12,726",20,"14,909","14,909"
22/02/2025 16:29:56,"16,497",20,"17,387",20,"16,493","16,493"
22/02/2025 16:29:57,"14,997",20,"9,167",20,"14,961","14,961"
22/02/2025 16:29:58,"14,998",20,"18,405",20,"15,033","15,033"
22/02/2025 16:29:59,"14,999",20,"16,992",20,"15,063","15,063"
22/02/2025 16:30:00,"14,999",20,"20,623",20,"15,048","15,048"
22/02/2025 16:30:01,"15,001",20,"20,781",20,"15,104","15,104"
22/02/2025 16:30:02,"15,001",20,"17,552",20,"15,096","15,096"
22/02/2025 16:30:03,"15,001",20,"16,709",20,"15,079","15,079"
22/02/2025 16:30:04,15,20,"19,523",20,"14,971","14,971"
22/02/2025 16:30:05,"14,995",20,"7,82",20,"14,737","14,737"
22/02/2025 16:30:06,"14,994",20,"16,036",20,"14,745","14,745"
22/02/2025 16:30:08,"14,996",20,"13,576",20,"14,859","14,859"
22/02/2025 16:30:09,"14,997",20,"18,656",20,"14,966","14,966"
22/02/2025 16:30:10,"14,997",20,"19,665",20,"14,928","14,928"
22/02/2025 16:30:11,"14,997",20,"17,692",20,"14,931","14,931"
22/02/2025 16:30:12,"14,995",20,"18,062",20,"14,852","14,852"
22/02/2025 16:30:13,"14,995",20,"13,765",20,"14,881","14,881"
22/02/2025 16:30:14,"14,997",20,"19,005",20,"14,99","14,99"
22/02/2025 16:30:15,"14,996",20,"19,838",20,"14,929","14,929"
22/02/2025 16:30:16,"14,996",20,"12,431",20,"14,919","14,919"
22/02/2025 16:30:17,"14,998",20,"10,351",20,"15,055","15,055"
22/02/2025 16:30:18,"14,999",20,"21,89",20,"15,069","15,069"
22/02/2025 16:30:19,"15,001",20,"12,249",20,"15,152","15,152"
22/02/2025 16:30:20,"14,999",20,"17,853",20,"15,007","15,007"
22/02/2025 16:30:21,"14,997",20,"14,791",20,"14,898","14,898"
22/02/2025 16:30:22,"14,997",20,"16,882",20,"14,899","14,899"
22/02/2025 16:30:23,"14,999",20,"17,767",20,"15,028","15,028"
22/02/2025 16:30:24,"15,002",20,"16,434",20,"15,129","15,129"
22/02/2025 16:30:25,"14,996",20,"12,499",20,"14,815","14,815"
22/02/2025 16:30:26,"16,497",20,"19,572",20,"16,391","16,391"
22/02/2025 16:30:27,"14,998",20,"14,735",20,"14,949","14,949"
22/02/2025 16:30:28,"16,501",20,"14,399",20,"16,625","16,625"
22/02/2025 16:30:29,"15,002",20,"18,308",20,"15,114","15,114"
22/02/2025 16:30:30,"14,999",20,"19,319",20,"14,926","14,926"
22/02/2025 16:30:31,15,20,"15,988",20,"15,009","15,009"
22/02/2025 16:30:33,"15,001",20,"7,497",20,"15,064","15,064"
22/02/2025 16:30:34,"15,002",20,"17,35",20,"15,06","15,06"
22/02/2025 16:30:35,15,20,"16,396",20,"14,926","14,926"
22/02/2025 16:30:36,"14,997",20,"16,221",20,"14,824","14,824"
22/02/2025 16:30:37,"14,998",20,"10,421",20,"14,906","14,906"
22/02/2025 16:30:38,"14,999",20,"14,572",20,"14,966","14,966"
22/02/2025 16:30:39,"15,001",20,"18,739",20,"15,067","15,067"
22/02/2025 16:30:40,"15,001",20,"14,033",20,"15,044","15,044"
22/02/2025 16:30:41,"15,002",20,"18,536",20,"15,038","15,038"
22/02/2025 16:30:42,"16,502",20,"18,819",20,"16,522","16,522"
22/02/2025 16:30:43,"16,501",20,"11,571",20,"16,492","16,492"
22/02/2025 16:30:44,"15,001",20,"19,928",20,"14,96","14,96"
22/02/2025 16:30:45,"16,501",20,"16,75",20,"16,472","16,472"
22/02/2025 16:30:46,"15,001",20,"19,11",20,"14,961","14,961"
22/02/2025 16:30:47,"15,001",20,"16,287",20,"14,957","14,957"
22/02/2025 16:30:48,15,20,"14,953",20,"14,931","14,931"
22/02/2025 16:30:49,15,20,"12,05",20,"14,942","14,942"
22/02/2025 16:30:50,15,20,"17,391",20,"14,919","14,919"
22/02/2025 16:30:51,15,20,"14,166",20,"14,937","14,937"
22/02/2025 16:30:52,15,20,"20,711",20,"14,923","14,923"
22/02/2025 16:30:53,15,20,"16,926",20,"14,949","14,949"
22/02/2025 16:30:54,15,20,"16,603",20,"14,942","14,942"
22/02/2025 16:30:55,"14,999",20,"16,226",20,"14,91","14,91"
22/02/2025 16:30:56,15,20,"11,625",20,"14,934","14,934"
22/02/2025 16:30:58,15,20,"17,746",20,"14,945","14,945"
22/02/2025 16:30:59,15,20,"16,534",20,"14,95","14,95"
22/02/2025 16:31:00,"14,999",20,"15,837",20,"14,918","14,918"
22/02/2025 16:31:01,15,20,"14,576",20,"14,937","14,937"
22/02/2025 16:31:02,"14,999",20,"16,505",20,"14,938","14,938"
22/02/2025 16:31:03,"14,999",20,"8,23",20,"14,913","14,913"
22/02/2025 16:31:04,"14,996",20,"19,363",20,"14,756","14,756"
22/02/2025 16:31:05,"14,994",20,"15,141",20,"14,706","14,706"
22/02/2025 16:31:06,"14,994",20,"19,179",20,"14,767","14,767"
22/02/2025 16:31:07,"14,994",20,"11,959",20,"14,807","14,807"
22/02/2025 16:31:08,"14,997",20,"16,815",20,"14,959","14,959"
22/02/2025 16:31:09,15,20,"18,232",20,"15,145","15,145"
22/02/2025 16:31:10,15,20,"21,372",20,"15,083","15,083"
22/02/2025 16:31:11,15,20,"14,484",20,"15,067","15,067"
22/02/2025 16:31:12,15,20,"18,774",20,"15,038","15,038"
22/02/2025 16:31:13,15,20,"14,133",20,"15,019","15,019"
22/02/2025 16:31:14,"14,998",20,"19,011",20,"14,927","14,927"
22/02/2025 16:31:15,"14,994",20,"18,232",20,"14,733","14,733"
22/02/2025 16:31:16,"14,993",20,"15,889",20,"14,728","14,728"
22/02/2025 16:31:17,"14,993",20,"17,541",20,"14,786","14,786"
22/02/2025 16:31:18,"14,994",20,"16,487",20,"14,863","14,863"
22/02/2025 16:31:19,"14,994",20,"14,269",20,"14,86","14,86"
22/02/2025 16:31:20,"14,994",20,"10,997",20,"14,897","14,897"
22/02/2025 16:31:21,"14,995",20,"18,585",20,"14,94","14,94"
22/02/2025 16:31:22,"14,997",20,"9,556",20,"15,04","15,04"
22/02/2025 16:31:23,15,20,"16,283",20,"15,149","15,149"
22/02/2025 16:31:25,"14,998",20,"20,734",20,"15,029","15,029"
22/02/2025 16:31:26,"14,997",20,"16,083",20,"14,962","14,962"
22/02/2025 16:31:27,"14,998",20,"19,276",20,"15,048","15,048"
22/02/2025 16:31:28,"14,998",20,"16,907",20,"15,024","15,024"
22/02/2025 16:31:29,"14,998",20,"9,895",20,"14,987","14,987"
22/02/2025 16:31:30,"14,997",20,"9,53",20,"14,948","14,948"
22/02/2025 16:31:31,"14,997",20,"16,071",20,"14,921","14,921"
22/02/2025 16:31:32,"16,496",20,"13,305",20,"16,422","16,422"
22/02/2025 16:31:33,"14,997",20,"18,473",20,"14,951","14,951"
22/02/2025 16:31:34,"14,997",20,"16,108",20,"14,941","14,941"
22/02/2025 16:31:35,"14,997",20,"7,532",20,"14,957","14,957"
22/02/2025 16:31:36,"14,997",20,"14,983",20,"14,959","14,959"
22/02/2025 16:31:37,"14,997",20,"17,157",20,"14,928","14,928"
22/02/2025 16:31:38,"14,997",20,"13,155",20,"14,955","14,955"
22/02/2025 16:31:39,"14,998",20,"15,41",20,"14,978","14,978"
22/02/2025 16:31:40,"14,998",20,"15,742",20,"15,003","15,003"
22/02/2025 16:31:41,"14,999",20,"18,49",20,"15,032","15,032"
22/02/2025 16:31:42,"14,999",20,"20,041",20,"15,025","15,025"
22/02/2025 16:31:43,15,20,"17,457",20,"15,061","15,061"
22/02/2025 16:31:44,15,20,"20,193",20,"15,04","15,04"
22/02/2025 16:31:45,"14,998",20,"12,518",20,"14,905","14,905"
22/02/2025 16:31:46,"14,998",20,"20,375",20,"14,913","14,913"
22/02/2025 16:31:47,"14,999",20,"11,435",20,"14,995","14,995"
22/02/2025 16:31:48,15,20,"16,007",20,"15,015","15,015"
22/02/2025 16:31:49,"16,499",20,"19,363",20,"16,462","16,462"
22/02/2025 16:31:50,"14,999",20,"18,639",20,"14,933","14,933"
22/02/2025 16:31:52,"16,499",20,"17,839",20,"16,449","16,449"
22/02/2025 16:31:53,"16,364",20,"18,707",20,"16,393","16,393"
22/02/2025 16:31:54,"15,002",20,"10,313",20,"15,075","15,075"
22/02/2025 16:31:55,"15,001",20,"16,163",20,"15,007","15,007"
22/02/2025 16:31:56,"14,997",20,"14,85",20,"14,819","14,819"
22/02/2025 16:31:57,"14,997",20,"15,457",20,"14,836","14,836"
22/02/2025 16:31:58,"14,997",20,"15,538",20,"14,873","14,873"
22/02/2025 16:31:59,"16,362",20,"18,721",20,"16,294","16,294"
22/02/2025 16:32:00,"14,998",20,"18,962",20,"14,889","14,889"
22/02/2025 16:32:01,"14,997",20,"15,669",20,"14,884","14,884"
22/02/2025 16:32:02,"14,998",20,"20,775",20,"14,927","14,927"
22/02/2025 16:32:03,"14,998",20,"15,026",20,"14,943","14,943"
22/02/2025 16:32:04,15,20,"15,575",20,"15,056","15,056"
22/02/2025 16:32:05,"15,002",20,"18,012",20,"15,12","15,12"
22/02/2025 16:32:06,"15,001",20,"17,62",20,"15,065","15,065"
22/02/2025 16:32:07,"15,001",20,"17,342",20,"15,029","15,029"
22/02/2025 16:32:08,15,20,"18,142",20,"14,954","14,954"
22/02/2025 16:32:09,"14,999",20,"17,93",20,"14,892","14,892"
22/02/2025 16:32:10,"14,996",20,"17,153",20,"14,775","14,775"
22/02/2025 16:32:11,"14,996",20,"18,045",20,"14,789","14,789"
22/02/2025 16:32:12,"14,996",20,"9,503",20,"14,833","14,833"
22/02/2025 16:32:13,"14,997",20,"16,928",20,"14,9","14,9"
22/02/2025 16:32:14,"14,997",20,"13,863",20,"14,905","14,905"
22/02/2025 16:32:15,"14,997",20,"19,991",20,"14,939","14,939"
22/02/2025 16:32:16,"14,998",20,"18,66",20,"14,961","14,961"
22/02/2025 16:32:17,"14,997",20,"18,781",20,"14,944","14,944"
22/02/2025 16:32:19,"14,997",20,"16,097",20,"14,954","14,954"
22/02/2025 16:32:20,"14,999",20,"15,543",20,"15,045","15,045"
22/02/2025 16:32:21,"14,997",20,"13,182",20,"14,919","14,919"
22/02/2025 16:32:22,"14,998",20,"17,497",20,"14,949","14,949"
22/02/2025 16:32:23,"14,998",20,"19,903",20,"14,99","14,99"
22/02/2025 16:32:24,"14,998",20,"13,302",20,"14,965","14,965"
22/02/2025 16:32:25,"14,998",20,"10,145",20,"14,955","14,955"
22/02/2025 16:32:26,"14,998",20,"16,822",20,"14,967","14,967"
22/02/2025 16:32:27,"14,998",20,"17,717",20,"14,981","14,981"
22/02/2025 16:32:28,15,20,"16,321",20,"15,036","15,036"
22/02/2025 16:32:29,"14,999",20,"17,38",20,"14,996","14,996"
22/02/2025 16:32:30,"14,999",20,"10,453",20,"14,997","14,997"
22/02/2025 16:32:31,"14,999",20,"17,981",20,"14,995","14,995"
22/02/2025 16:32:32,"14,999",20,"17,44",20,"14,953","14,953"
22/02/2025 16:32:33,15,20,"18,434",20,"14,993","14,993"
22/02/2025 16:32:34,"14,999",20,"17,937",20,"14,985","14,985"
22/02/2025 16:32:35,"14,998",20,"14,519",20,"14,926","14,926"
22/02/2025 16:32:36,"14,998",20,"9,763",20,"14,937","14,937"
22/02/2025 16:32:37,"14,999",20,"8,534",20,"14,989","14,989"
22/02/2025 16:32:38,"14,999",20,"12,615",20,"14,978","14,978"
22/02/2025 16:32:39,15,20,"15,094",20,"14,997","14,997"
22/02/2025 16:32:40,"14,996",20,"12,845",20,"14,811","14,811"
22/02/2025 16:32:41,"16,495",20,"17,223",20,"16,28","16,28"
22/02/2025 16:32:42,"14,996",20,"17,615",20,"14,877","14,877"
22/02/2025 16:32:43,"14,997",20,"18,008",20,"14,899","14,899"
22/02/2025 16:32:44,"14,996",20,"16,544",20,"14,897","14,897"
22/02/2025 16:32:46,"14,996",20,"19,321",20,"14,896","14,896"
22/02/2025 16:32:47,"14,996",20,"21,24",20,"14,921","14,921"
22/02/2025 16:32:48,"14,997",20,"18,106",20,"14,936","14,936"
22/02/2025 16:32:49,"14,997",20,"16,047",20,"14,965","14,965"
22/02/2025 16:32:50,"14,996",20,"17,022",20,"14,927","14,927"
22/02/2025 16:32:51,"14,997",20,"18,797",20,"14,949","14,949"
22/02/2025 16:32:52,"14,997",20,"15,858",20,"14,977","14,977"
22/02/2025 16:32:53,"14,997",20,"16,448",20,"14,962","14,962"
22/02/2025 16:32:54,"16,497",20,"14,205",20,"16,477","16,477"
22/02/2025 16:32:55,"14,998",20,"16,091",20,"15,002","15,002"
22/02/2025 16:32:56,"14,997",20,"17,078",20,"14,95","14,95"
22/02/2025 16:32:57,"14,997",20,"16,671",20,"14,964","14,964"
22/02/2025 16:32:58,"14,998",20,"18,385",20,"14,993","14,993"
22/02/2025 16:32:59,"14,998",20,"17,026",20,"14,994","14,994"
22/02/2025 16:33:00,"14,997",20,"12,413",20,"14,938","14,938"
22/02/2025 16:33:01,"14,996",20,"19,291",20,"14,868","14,868"
22/02/2025 16:33:02,"14,996",20,"10,312",20,"14,893","14,893"
22/02/2025 16:33:03,"14,996",20,"21,558",20,"14,921","14,921"
22/02/2025 16:33:04,"14,996",20,"13,562",20,"14,923","14,923"
22/02/2025 16:33:05,"16,498",20,"17,579",20,"16,505","16,505"
22/02/2025 16:33:06,"14,998",20,"16,453",20,"14,981","14,981"
22/02/2025 16:33:07,"14,997",20,"18,559",20,"14,957","14,957"
22/02/2025 16:33:08,"14,998",20,"20,112",20,"14,981","14,981"
22/02/2025 16:33:09,"14,998",20,"18,017",20,"14,982","14,982"
22/02/2025 16:33:10,"14,998",20,"15,557",20,"14,976","14,976"
22/02/2025 16:33:11,"14,998",20,"19,603",20,"14,994","14,994"
22/02/2025 16:33:12,"14,999",20,"19,266",20,"15,008","15,008"
22/02/2025 16:33:14,"14,998",20,"13,082",20,"14,964","14,964"
22/02/2025 16:33:15,"14,997",20,"17,924",20,"14,939","14,939"
22/02/2025 16:33:16,"14,999",20,"15,346",20,"15,021","15,021"
22/02/2025 16:33:17,"14,999",20,"12,789",20,"14,984","14,984"
22/02/2025 16:33:18,"14,999",20,"18,071",20,"15,026","15,026"
22/02/2025 16:33:19,"14,998",20,"11,035",20,"14,949","14,949"
22/02/2025 16:33:20,"16,499",20,"19,959",20,"16,5","16,5"
22/02/2025 16:33:21,15,20,"7,261",20,"15,058","15,058"
22/02/2025 16:33:22,"15,004",20,"13,459",20,"15,203","15,203"
22/02/2025 16:33:23,"15,004",20,"14,175",20,"15,155","15,155"
22/02/2025 16:33:24,"15,004",20,"16,529",20,"15,108","15,108"
22/02/2025 16:33:25,"14,999",20,"16,873",20,"14,866","14,866"
22/02/2025 16:33:26,"14,999",20,"20,771",20,"14,889","14,889"
22/02/2025 16:33:27,"15,001",20,"14,813",20,"14,972","14,972"
22/02/2025 16:33:28,15,20,"12,351",20,"14,927","14,927"
22/02/2025 16:33:29,"15,001",20,"18,611",20,"14,972","14,972"
22/02/2025 16:33:30,"16,499",20,"16,084",20,"16,363","16,363"
22/02/2025 16:33:31,"14,998",20,"8,859",20,"14,839","14,839"
22/02/2025 16:33:32,"14,999",20,"18,997",20,"14,924","14,924"
22/02/2025 16:33:33,"14,999",20,"17,327",20,"14,95","14,95"
22/02/2025 16:33:34,15,20,"18,337",20,"14,963","14,963"
22/02/2025 16:33:35,"14,998",20,"12,173",20,"14,859","14,859"
22/02/2025 16:33:36,"14,998",20,"17,949",20,"14,903","14,903"
22/02/2025 16:33:37,"14,999",20,"17,786",20,"14,954","14,954"
22/02/2025 16:33:38,15,20,"19,183",20,"14,987","14,987"
22/02/2025 16:33:39,"14,999",20,"14,391",20,"14,954","14,954"
22/02/2025 16:33:41,"14,997",20,"16,907",20,"14,837","14,837"
